mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm__C,param_svm__degree,param_svm__gamma,param_svm__kernel,param_svm__r,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
7.715525722503662,0.19637797565832169,0.4053358554840088,0.03546337730243342,50.00005,3,0.0001,poly,0.1,"{'svm__C': np.float64(50.00005), 'svm__degree': 3, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'poly', 'svm__r': 0.1}",0.421875,0.453125,0.41568627450980394,0.4392156862745098,0.4588235294117647,0.43774509803921574,0.01686093704682173,13
8.600065088272094,0.2606131131460689,0.3106584072113037,0.029703327429491024,50.00005,3,0.0001,poly,1.0,"{'svm__C': np.float64(50.00005), 'svm__degree': 3, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'poly', 'svm__r': 1}",0.44140625,0.47265625,0.41568627450980394,0.4549019607843137,0.45098039215686275,0.4471262254901961,0.018699130721975953,9
10.768038988113403,0.7398761218262495,0.4353297233581543,0.10470963509896006,50.00005,3,0.50005,linear,0.1,"{'svm__C': np.float64(50.00005), 'svm__degree': 3, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'linear', 'svm__r': 0.1}",0.33203125,0.36328125,0.3254901960784314,0.3411764705882353,0.34509803921568627,0.3414154411764706,0.012910528310156665,29
10.833027982711792,0.736290535910469,0.4248222827911377,0.06805204396526268,50.00005,3,0.50005,linear,1.0,"{'svm__C': np.float64(50.00005), 'svm__degree': 3, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'linear', 'svm__r': 1}",0.33203125,0.36328125,0.3254901960784314,0.3411764705882353,0.34509803921568627,0.3414154411764706,0.012910528310156665,29
2.9509543418884276,0.098778457610672,0.5502397537231445,0.12297371257449312,50.00005,3,0.50005,rbf,0.1,"{'svm__C': np.float64(50.00005), 'svm__degree': 3, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'rbf', 'svm__r': 0.1}",0.2109375,0.2109375,0.20784313725490197,0.20784313725490197,0.20784313725490197,0.20908088235294117,0.0015159219609136036,53
3.579686737060547,0.3294042281328292,0.5799388885498047,0.06770605276766968,50.00005,3,0.50005,rbf,1.0,"{'svm__C': np.float64(50.00005), 'svm__degree': 3, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'rbf', 'svm__r': 1}",0.2109375,0.2109375,0.20784313725490197,0.20784313725490197,0.20784313725490197,0.20908088235294117,0.0015159219609136036,53
0.6276317119598389,0.08801004747859513,0.0,0.0,50.00005,3,0.50005,poly,0.1,"{'svm__C': np.float64(50.00005), 'svm__degree': 3, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'poly', 'svm__r': 0.1}",,,,,,,,85
0.9056946754455566,0.32359142688413045,0.0,0.0,50.00005,3,0.50005,poly,1.0,"{'svm__C': np.float64(50.00005), 'svm__degree': 3, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'poly', 'svm__r': 1}",,,,,,,,85
11.213230228424072,0.6176598864576626,0.35523624420166017,0.06089594441761761,50.00005,3,1.0,linear,0.1,"{'svm__C': np.float64(50.00005), 'svm__degree': 3, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'linear', 'svm__r': 0.1}",0.33203125,0.36328125,0.3254901960784314,0.3411764705882353,0.34509803921568627,0.3414154411764706,0.012910528310156665,29
10.863009357452393,0.6570151462267703,0.3518223285675049,0.06357043210621226,50.00005,3,1.0,linear,1.0,"{'svm__C': np.float64(50.00005), 'svm__degree': 3, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'linear', 'svm__r': 1}",0.33203125,0.36328125,0.3254901960784314,0.3411764705882353,0.34509803921568627,0.3414154411764706,0.012910528310156665,29
3.0074946880340576,0.1910282770436292,0.5235960483551025,0.06504327745503546,50.00005,3,1.0,rbf,0.1,"{'svm__C': np.float64(50.00005), 'svm__degree': 3, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'rbf', 'svm__r': 0.1}",0.2109375,0.2109375,0.20784313725490197,0.20784313725490197,0.20784313725490197,0.20908088235294117,0.0015159219609136036,53
3.1323962211608887,0.3282579227486137,0.7424181461334228,0.20824357924979692,50.00005,3,1.0,rbf,1.0,"{'svm__C': np.float64(50.00005), 'svm__degree': 3, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'rbf', 'svm__r': 1}",0.2109375,0.2109375,0.20784313725490197,0.20784313725490197,0.20784313725490197,0.20908088235294117,0.0015159219609136036,53
0.5842236042022705,0.04858755964453941,0.0,0.0,50.00005,3,1.0,poly,0.1,"{'svm__C': np.float64(50.00005), 'svm__degree': 3, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'poly', 'svm__r': 0.1}",,,,,,,,85
0.7009664058685303,0.18444262805206843,0.0,0.0,50.00005,3,1.0,poly,1.0,"{'svm__C': np.float64(50.00005), 'svm__degree': 3, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'poly', 'svm__r': 1}",,,,,,,,85
